,categoria,titulo,contenido,tags
183,Mundo,"Autoridades aseguran que Nueva Zelanda ha ""vencido nuevamente al coronavirus""","La primera ministra de Nueva Zelanda, Jacinda Ardern, anunció el levantamiento de las restricciones ordenadas en Auckland para frenar la segunda ola de la epidemia, y dijo que su país ha ""vencido nuevamente al coronavirus"".La primera ola de covid-19 fue contenida a finales de mayo mediante un confinamiento nacional. Y el archipiélago registró después 102 días sin contagios locales.Pero en agosto se descubrió un nuevo foco en la ciudad más grande del país, lo que llevó a las autoridades a ordenar un nuevo confinamiento para el millón y medio de habitantes de Auckland, que duró tres semanas, hasta principios de septiembre.¿Qué dijo Ardern?Desde hace 12 días no se han registrado nuevos casos en la gran ciudad de la Isla Norte. Ardern dijo que la epidemia está bajo control y alabó a los habitantes que tuvieron que someterse a un nuevo confinamiento.""Los habitantes de Auckland y los neozelandeses se han sometido a un plan que ha funcionado dos veces. Y han vencido al virus de nuevo"", afirmó la dirigente laborista.Un éxito muy oportuno para ella, puesto que los votantes están llamados a renovar el Parlamento el 17 de octubre. Ella parte como clara favorita para permanecer al frente del gobierno.Ardern añadió que a partir del miércoles por la noche Auckland pasará al nivel 1 de alerta sanitaria, que es el que está en vigor en el resto del país.Esto significa que ya no hay restricciones para las reuniones públicas.La pandemia en Nueva ZelandaEl archipiélago del Pacífico Sur, que tiene cinco millones de habitantes, ha registrado solo 25 muertes por covid-19 y menos de 1.900 casos. El lunes había 40 casos activos de coronavirus.Pero Ardern pidió seguir alertas y lamentó que se use menos la aplicación oficial de rastreo de covid-19 y el descenso en el número de tests.""El regreso del virus no es lo único que nos preocupa, también hay un regreso de la indulgencia"", dijo.",['Coronavirus']
184,Mundo,Maduro dice que su hijo será voluntario en pruebas de la vacuna Sputnik V,"El presidente de Venezuela, Nicolás Maduro, dijo que su hijo participará en las pruebas clínicas previstas en el país caribeño de la vacuna rusa Sputnik V contra el coronavirus.""En esta fase clínica de prueba, mi hijo, Nicolás Ernesto Maduro Guerra, me anunció su decisión de vacunarse con la vacuna rusa, de incorporarse a la prueba. Me parece muy bien"", expresó el gobernante socialista en una alocución transmitida por la televisión estatal VTV. La hermana del mandatario también será voluntaria en los ensayos.Maduro Guerra, de 30 años, es político e integra, como su padre, el gobernante Partido Socialista Unido de Venezuela (PSUV).Un primer lote de vacunas Sputnik V llegó a Venezuela el viernes, anunció el gobierno, que tiene previsto que 2.000 venezolanos participen en los ensayos.Escepticismo sobre la vacuna rusaRusia se convirtió el pasado 11 de agosto en el primer país en aprobar una vacuna contra el covid-19, bautizada Sputnik V en honor al primer satélite lanzado al espacio, en 1957, pero el anuncio ha sido recibido con escepticismo. Actualmente se desarrolla la fase 3 de las pruebas, en la que más de 40.000 voluntarios están siendo vacunados, según Moscú.Ya en agosto la administración de Maduro había anunciado que Venezuela se integraría a esta fase.""Cuando ya esté cerrada toda la fase científica, clínica, de pruebas, vendrá la vacunación voluntaria (...). Apenas empecemos la vacunación masiva (...) yo voy a ser el primero en ponérmela"", aseveró Maduro.Las críticas de GuaidóRusia ha sido uno principales aliados de Maduro frente a la presión internacional que lidera Estados Unidos que busca desplazarlo del poder por considerar fraudulenta su elección.Washington respalda al líder parlamentario opositor Juan Guaidó, reconocido como presidente encargado de Venezuela por medio centenar de países.""Usan a nuestra gente como conejillos de Indias"", criticó Guaidó la decisión de incluir a Venezuela en las pruebas de la vacuna rusa.","['Venezuela', 'Coronavirus']"
185,Mundo,Anciana de 103 años y con grave enfermedad sobrevive al coronavirus en México,"Una mexicana de 103 años, que padece una afectación pulmonar grave crónica, se recuperó de covid-19, luego de estar hospitalizada 11 días, informó el Instituto Mexicano del Seguro Social (IMSS).La mujer sufre EPOC (enfermedad pulmonar obstructiva crónica) ""derivada de cocinar durante mucho tiempo con leña"", pero no tiene hipertensión, diabetes u obesidad, agravantes en los pacientes del nuevo coronavirus, ""lo que contribuyó al éxito en su tratamiento"", indicó el IMSS en un comunicado del sábado.¿Qué dijeron los médicos?Doña María, como fue identificada, fue ingresada el 22 de setiembre en un hospital de Jalisco, con flujo nasal, fiebre y dificultad respiratoria, pero no requirió respirador mecánico.""Siempre estuvo muy animosa, consciente, platicando con los médicos. Incluso, al final nos recomendó a nosotros que nos cuidemos. Su evolución fue muy buena, los síntomas desaparecieron"", dijo el director del hospital, David Sánchez, citado en el comunicado.La mujer fue dada de alta el viernes. En imágenes difundidas por el IMSS se le observa aplaudiéndole a los médicos mientras abandonaba el hospital en silla de ruedas.Se recupera de #COVID19 paciente de 103 años de edad en #Jalisco. 💚🔗 https://t.co/OfiSA2fZfd#GraciasPorCuidarnos pic.twitter.com/ioD7ua0JLg— IMSS (@Tu_IMSS) October 3, 2020Coronavirus en MéxicoMexico acumula más de 750.000 contagiados y casi 80.000 muertos por covid-19 desde que el virus comenzó a detectarse en el país a finales de febrero.Hasta el 11 de agosto, 78 personas con más de un siglo de vida fueron diagnosticadas en México con contagio, 23 fallecieron (29,3%), según datos oficiales.Uno de los casos más sorprendentes es el de un hombre de 118 años originario del estado de Tabasco (sureste, sobre el Golfo de México), quien presentó síntomas el 25 de julio pasado.No tenía ninguna de las enfermedades de base asociadas a un mayor riesgo de muerte por el virus, y apenas requirió atención ambulatoria.","['México', 'Coronavirus']"
186,Mundo,"""Esto es una locura"": Expertos médicos critican a Trump por su saludo a partidarios","El presidente Donald Trump hizo ver el domingo que se recupera del covid-19 al mostrarse fugazmente ante sus seguidores, una salida demasiado riesgosa para los demás ocupantes del vehículo, según expertos médicos, un día antes del posible retorno del mandatario a la Casa Blanca.Sorpresivamente, una caravana de vehículos negros surgió en las afueras del Hospital Walter Reed y desde uno los autos, Trump, portando mascarilla, saludó a sus partidarios reunidos ante ese establecimiento en las afueras de Washington.Las críticas de los expertosPero esta iniciativa suscitó vivas críticas, en especial por los riesgos corridos por los agentes del Servicio Secreto que acompañaban al presidente.""Todos en el vehículo durante esta salida presidencial completamente innecesaria deben estar en cuarentena durante 14 días"", dijo James Phillips, del Departamento de Medicina de la Universidad George Washington.""Pueden enfermarse. Pueden morir. Por el teatro político. Mandados por Trump para poner sus vidas en peligro por este teatro político. Esto es una locura"", añadió.""Truco publicitario""Zeke Emanuel, presidente del Departamento de Ética Médica y Política de Salud de la Universidad de Pensilvania, tuiteó: ""Hacer conducir a sus agentes del Servicio Secreto con un paciente de covid-19, y más aún con las ventanas cerradas, los expone innecesariamente a un riesgo de infección. ¿Y para qué? Un truco publicitario"".Trump's irresponsibility is seemingly endless. Making his Secret Service agents drive with a COVID-19 patient, with windows up no less, put them needlessly at risk for infection. And for what? A PR stunt.It's shameful. These agents already risk their lives daily. https://t.co/fyIcbJc6aR— Zeke Emanuel (@ZekeEmanuel) October 4, 2020La defensa de la Casa BlancaEl portavoz presidencial aseguró que se tomaron las precauciones ""apropiadas"" para proteger a Trump y su séquito, incluido el equipo de protección.""El alta ha sido validada por el equipo médico como segura”, concluyeron.","['Donald Trump', 'Coronavirus']"
187,Mundo,Seis cadáveres maniatados fueron encontrados en una carretera en México,"Seis cadáveres maniatados fueron localizados a la orilla de una carretera en el estado de San Luis Potosí, vecino de Guanajuato, uno de los polos industriales de México, informó este domingo la fiscalía regional.""En el sitio, se hallaron cinco hombres y una mujer (...) cubiertos con cobijas y con visibles huellas de violencia, además de que estaban maniatados, presumiblemente con disparos de arma de fuego"", reportó la fiscalía de San Luis Potosí, en el norte del país.Las víctimas encontradas el sábado en el municipio de Venegas, junto con casquillos percutidos de grueso calibre, aún no han sido identificadas, añadió la dependencia.Críticas a la gestión del gobiernoEl gobierno del presidente Andrés Manuel López Obrador ha sido criticado por organizaciones internacionales de derechos humanos por mantener la militarización de la lucha antidrogas, acentuada desde 2006.Desde entonces han sido asesinadas más de 290.000 personas, según datos oficiales que no precisan cuántas son víctimas del combate a las mafias.Sin embargo, según las autoridades, la mayoría de estas muertes violentas están ligadas a la criminalidad.",['México']
188,Mundo,"Trump tras dar paseo en auto para saludar a simpatizantes: ""Aprendí mucho sobre coronavirus""","El presidente de Estados Unidos, DonaldTrump,dijo este domingo haber aprendido ""mucho"" sobre el covid-19, antes de salir brevemente del hospital para saludar a simpatizantes desde su auto.¿Qué dijo?""Aprendí mucho sobre coronavirus, lo aprendí al ir realmente a la escuela"", dijoTrumpen un video publicado en Twitter.""Esta es la escuela real. Esta no es la escuela de 'vamos a leer libros', y lo entiendo, y lo comprendo, y es algo muy interesante"", señaló.pic.twitter.com/0Bm9W2u1x7— Donald J. Trump (@realDonaldTrump) October 4, 2020Paseo en autoPoco después,Trumpsalió del hospital Walter Reed, en las afueras de Washington, para una visita sorpresa a los partidarios reunidos afuera del establecimiento.Imágenes de video lo mostraron con una mascarilla y saludando a la multitud mientras pasaba en el vehículo.""Creo que voy a dar una pequeña sorpresa a los grandes patriotas que están en la calle"", había anunciado antes de realizar el breve paseo.""Llevan mucho tiempo allí, tienen banderas deTrumpy aman a nuestro país"", agregó.","['Donald Trump', 'Coronavirus']"
189,Mundo,Alcalde de Nueva York quiere reconfinar nueve barrios por la pandemia de coronavirus,"La ciudad de Nueva York planea volver a cerrar escuelas y comercios no esenciales en nueve barrios de Brooklyn y Queens, donde los casos de coronavirus han registrado un fuerte aumento en las últimas dos semanas, anunció este domingo el alcalde, Bill de Blasio.¿Qué dijo?""Hoy, desafortunadamente, no es un día de celebración"", dijo el alcalde al anunciar que quiere reconfinar esos barrios a partir del miércoles y que espera el aval del gobernador del estado, Andrew Cuomo.Si la medida es aprobada, será el mayor retroceso en el desconfinamiento de esta metrópoli, que había controlado ampliamente la pandemia tras un catastrófico brote inicial. Casi 24.000 personas han muerto en la ciudad por el virus.Varios de los nueve barrios aludidos tienen grandes poblaciones de judíos ortodoxos, entre las cuales el virus se ha expandido rápidamente en las últimas semanas.El aumento de contagios coincidió con las Altas Fiestas Judías, los días más sagrados del calendario judío, que culminaron el lunes pasado con Yom Kipur.De Blasio dijo que tenía la intención de ""rebobinar"" la reapertura de la ciudad en las áreas más afectadas, según el New York Times.La ciudad también está monitoreando 11 vecindarios adicionales, que De Blasio describió como una ""preocupación real"".En la primavera, Nueva York se convirtió en el epicentro mundial de la pandemia. Pero más recientemente, los funcionarios habían promocionado las tasas más bajas en los testeos e infección entre las principales ciudades de Estados Unidos.","['Estados Unidos', 'Coronavirus']"
190,Mundo,"Donald Trump ""sigue mejorando"" y podría ser dado de alta el lunes","El presidente de Estados Unidos, Donald Trump, ""sigue mejorando"" y podría ser dado de alta el lunes, dijeron este domingo sus médicos, luego de que fuera hospitalizado el viernes por coronavirus.El equipo médico del mandatario precisó que sus niveles de oxígeno habían bajado dos veces brevemente en los últimos días y que está siendo tratado con esteroides, pero dieron una evaluación optimista de la salud y las perspectivas del presidente de 74 años.¿Qué dijeron?""Desde que hablamos por última vez (el sábado), el presidente ha seguido mejorando. Como con cualquier enfermedad, hay frecuentes altibajos a lo largo de su curso"", dijo el médico de Trump, Sean Conley.Conley agregó que el mandatario fue llevado al centro médico militar Walter Reed el viernes tras un ""rápido avance"" de la enfermedad, con sus niveles de oxígeno bajando a niveles preocupantemente bajos.Trumprecibió entonces oxígeno suplementario en la Casa Blanca antes de ser internado.Brian Garibaldi, otro de los médicos deTrump, dijo que el presidente ha estado ""de pie y andando"" y se está sintiendo bien.""Nuestro plan para hoy es que coma y beba, que esté fuera de la cama lo más que se pueda, que se mueva"", añadió Garibaldi.""Y si continúa sintiéndose y viéndose tan bien como hoy, tenemos esperanzas de poder darle de alta tan pronto como mañana (lunes) para que pueda continuar su tratamiento en la Casa Blanca"", dijo.El sábado en la noche, Conley había dicho que ""aunque (el presidente) aún no está fuera de peligro, el equipo sigue siendo cautelosamente optimista"".Esto, luego de haber dado más temprano un reporte mucho más optimista, que entró en conflicto con la evaluación más alarmante del jefe de gabinete de la Casa Blanca, Mark Meadows, quien se refirió el sábado a los signos vitales ""muy preocupantes"" deTrump.Los comentarios de Meadows a Fox News generaron muchas idas y venidas, con informes contradictorios sobre la salud del presidente que crearon gran confusión.","['Donald Trump', 'Coronavirus']"
191,Mundo,"Coronavirus: ""Anti mascarillas"" protestan contra las restricciones impuestas en Alemania","Miles de alemanes que se oponen a las medidas sanitarias por la pandemia del coronavirus protestaron este domingo en Constanza, cerca de la frontera con Suiza.Los organizadores cancelaron una marcha, pero realizaron una concentración cerca de las orillas del lago Constanza, con una asistencia menor a las 20.000 personas que participaron en manifestaciones anteriores en Berlín, según corresponsales de AFP en el sitio y medios alemanes.Sin mascarillasLa mayoría no llevaba mascarillas de protección, pero respetaban una distancia de 1,5 metros como piden las autoridades, y algunos ondeaban pancartas que rezaban: ""¡Libertad!"".""El hecho de que debamos usar mascarilla, que los estudiantes sean obligados a usarlas en las escueles, es una alguna manera el símbolo más evidente (...) de una situación actual completamente idiota"", dijo indignado Uwe, un manifestante de 61 años.El sábado, unas 10.000 personas formaron una cadena humana a orillas del lago Constanza, por el lado alemán, según estimaciones de la policía.Estas manifestaciones reúnen a una multitud heterogénea de activistas antivacunas, ciudadanos preocupados por las restricciones y también, según las autoridades, partidarios de la extrema derecha.Estas protestas ocurren en pleno recrudecimiento de los contagios en Alemania, un país que se ha mantenido bastante a salvo del nuevo coronavirus, hasta ahora.",['Coronavirus']
192,Mundo,"Médico de Donald Trump: ""Evoluciona bien"", pero ""no está fuera de peligro""","Tras informes contradictorios sobre su estado de salud, Donald Trump,publicó un video desde el hospital en el que dijo estar ""mucho mejor"",pero que ""el verdadero test"" será en los próximos días, mientras que su médico anunció que ""evoluciona bien"" del coronavirus, aunque ""aún no está fuera de peligro.La palabra del Presidente""Llegué aquí, no me sentía bien. Me siento mucho mejor ahora"", dijo Trump, de 74 años, desde el hospital militar Walter Reed, en la periferia de Washington, en el video divulgado en Twitter.pic.twitter.com/gvIPuYtTZG— Donald J. Trump (@realDonaldTrump) October 3, 2020""Estamos trabajando duro para que vuelva (...) Creo que volveré pronto y espero terminar la campaña tal como la inicié"", agregó, con semblante relajado, vistiendo una camisa con el cuello abierto y una chaqueta azul.""Estoy empezando a sentirme bien. No lo sabré hasta los próximos días, supongo que esa es la verdadera prueba, así que veremos qué sucede en los próximos días"", dijo el mandatario, quien agregó que su esposa Melania, que también se contagió el coronavirus, tiene síntomas más leves que él.""Melania realmente lo está manejando muy bien. Como probablemente habrás leído, es un poco más joven que yo, solo un poquito"", bromeó sobre la primera dama de 50 años.La voz del doctorPoco después, el médico de la Casa Blanca, Sean Conley, dijo en una nota que ""el presidente Trump continúa evolucionando bien, habiendo logrado un sustancial progreso desde el diagnóstico"".Ahregó también que ""aunque aún no está fuera de peligro, el equipo sigue siendo cautelosamente optimista"".","['Donald Trump', 'Coronavirus']"
193,Mundo,Mike Pompeo reducirá importante viaje a Asia tras hospitalización de Trump,"El secretario de Estado de EE.UU., Mike Pompeo, reducirá un importante viaje a Asia programado para esta semana debido a la hospitalización del Presidente Donald Trumptras dar positivo por coronavirus.El viaje de PompeoPompeo estará en Tokio de domingo a martes y allí se reunirá con los ministros de Relaciones Exteriores de Australia, India y Japón, dijo en un comunicado la portavoz Morgan Ortagus.""El secretario Pompeo espera viajar a Asia nuevamente en octubre y trabajará para reprogramar las visitas en ese viaje"", indicó.El político había tocado el tema el viernes luego que periodistas le preguntaran si la salud de Trump cambiaría sus planes.""Aún estamos planeando hacer los viajes, pero vamos a revisarlo"", respondió en esa oportunidad.""Veremos cuáles partes de esos viajes tienen sentido y cuáles no, y continuaremos examinándolo hora por hora"", añadió.Originalmente, el secretario de Estado tenía programado visitar Ulan Bator (Mongolia) el miércoles y detenerse en Seúl (Corea del Sur) de miércoles a jueves para reunirse con altos funcionarios.FOTO: Archivo AFP""Me siento mucho mejor""Por otra parte, Trump dijo en las últimas haberse sentido ""mucho mejor"" luego de ser diagnosticado con Covid-19.""Me siento mucho mejor ahora. Estamos trabajando duro para que pueda volver"", afirmó, específicamente, en un video divulgado en su cuenta de Twitter, aparentemente grabado en el hospital.Además, agregó que ""pienso que volveré prontoy deseo terminar la campaña (electoral) de la forma en la que la empezamos"".pic.twitter.com/gvIPuYtTZG— Donald J. Trump (@realDonaldTrump) October 3, 2020","['Donald Trump', 'Coronavirus']"
194,Mundo,Cinco policías suspendidos en el caso de violación en grupo en India,"Cinco policías fueron suspendidos enIndiapor la manera en que investigaron la violación en grupo y el asesinato de una mujer de 19 años, que conmocionó al país y provocó varios días de protestas.Una joven de la casta desfavorecida dalit fue encontrada gravemente herida a mediados de septiembre a las afueras de su aldea, en el estado de Uttar Pradesh, en el norte deIndia, y murió esta semana en un hospital de Nueva Delhi.Dudosa investigaciónLa policía, que arrestó a cuatro hombres de una casta superior por violación en grupo y asesinato, fue muy criticada por su decisión de incinerar el cuerpo de la mujer en plena noche, al parecer usando gasolina, en contra de los deseos de su familia y de la costumbre religiosa.Un policía de alto rango provocó aún más indignación el jueves al afirmar que un informe forense y una autopsia habrían demostrado que la mujer no había sido violada.Esto contradice las declaraciones de la víctima y de su madre y los hechos constatados en el hospital, según la prensa. Según los expertos, la prueba forense de la policía se llevó además a cabo demasiado tiempo después del ataque.Policías suspendidosEl primer ministro de Uttar Pradesh, Yogi Adityanath, anunció el viernes por la noche la suspensión del jefe de policía del distrito de Hathras y de otras cuatro personas.Este monje hindú y aliado cercano del primer ministro Narendra Modi también anunció que la familia de la víctima y los policías acusados y suspendidos se someterían a pruebas de detección de mentiras y test de drogas.El viernes alrededor de 500 personas, incluido el ministro principal de la capital y un destacado político dalit, se manifestaron de nuevo en el centro de Nueva Delhi para exigir justicia.",[]
195,Mundo,"""Me siento mucho mejor"": Trump afirma que volverá ""pronto"" tras contagiarse de coronavirus","El presidente de Estados Unidos, Donald Trump, dijo este sábado que se siente ""mucho mejor"" tras haberse contagiado de coronavirus y prometió que ""pronto"" volverá a sus actividades.""Llegué aquí y no me sentía muy bien"", dijo Trump, de 74 años, quien está siendo tratado en el hospital militar Walter Reed.""Me siento mucho mejor""""Me siento mucho mejor ahora. Estamos trabajando duro para que pueda volver"", afirmó en un video divulgado en su cuenta de Twitter, aparentemente grabado en ese hospital.""Pienso que volveré pronto y deseo terminar la campaña (electoral) de la forma en la que la empezamos"", agregó.pic.twitter.com/gvIPuYtTZG— Donald J. Trump (@realDonaldTrump) October 3, 2020Otra versión de su estado de saludHoras antes, una fuente que estaba en conocimiento de su estado de salud dio a la prensa, bajo condición de anonimato, una descripción más alarmista sobre la situación: ""Los signos vitales del presidente en las últimas 24 horas han sido muy preocupantes, y las próximas 48 horas serán críticas. Todavía no hemos tomado un camino claro hacia la recuperación"".El video no está fechado y aparentemente está filmado en el hospital, pero se ignora si fue realizado antes o después de estos detalles comunicados, según varios medios estadounidenses, por el jefe de gabinete de la Casa Blanca, Mark Meadows.Palabras del médico de la Casa BlancaEste mensaje contrastaba con el del médico de la Casa Blanca, Sean Conley, cuyo tono fue mucho más optimista. ""Esta mañana el presidente está muy bien"", había asegurado Conley.Trump sufría de fiebre, tos, congestión leve y fatiga, pero los síntomas ""se están reduciendo y mejorando"", dijo, y agregó que el mandatario no había tenido fiebre en las últimas 24 horas y que su nivel de saturación de oxígeno era normal, al 96%.""No tuve otra opción""""No tuve otra opción que exponerme"" al COVID-19, dijo Trump en su video.""Simplemente no quería quedarme en la Casa Blanca. (...) No podía quedarme encerrado en la habitación de arriba totalmente seguro. Como líder, hay que enfrentar los problemas. No ha habido ningún gran líder que no hiciera eso"", añadió.""Estoy empezando a estar bien"", dijo igualmente, y agregó que los próximos días serán el ""verdadero test"" sobre su recuperación.","['Donald Trump', 'Coronavirus']"
196,Mundo,"Médico de la Casa Blanca informa que Trump está ""muy bien"" tras contagiarse de coronavirus","El presidente estadounidense, Donald Trump, hospitalizado con coronavirus, está ""muy bien"" y no requiere asistencia de oxígeno, dijo el médico de la Casa Blanca, Sean Conley.Este sábado aún se desconocía el origen de su contagio, en momentos en que un número creciente de republicanos dicen haber contraído el virus.En apenas un mes, el 3 de noviembre, los estadounidenses votarán si Trump, de 74 años, permanece en la Casa Blanca para un nuevo mandato o si lo sucede su rival demócrata Joe Biden.""Muy bien""Trump está ""muy bien"", no ha tenido fiebre en las últimas 24 horas y los síntomas están mejorando, informó este sábado el médico de la casa presidencial, en una rueda de prensa en el hospital militar Walter Reed, cerca de Washington.El nivel de saturación de oxígeno del mandatario es del 96%, por lo que no se le ha suministrado adicionalmente, y la tos y la congestión nasal están mejorando, agregó. Trump permanece hospitalizado allí desde la tarde del viernes.¿Qué dijo Trump?En un video de 18 segundos grabado en la mansión presidencial y difundido poco después en Twitter, Trump anunció que iba a ser internado y aseguró que estaba ""muy bien"".""Pienso que todo va bien. Gracias a todos. AMOR!!!!"", tuiteó luego, a la medianoche.Going welI, I think! Thank you to all. LOVE!!!— Donald J. Trump (@realDonaldTrump) October 3, 2020Según su portavoz, Kayleigh McEnany, la hospitalización debe durar unos días y es por ""precaución"".Trump trabajará ""desde las oficinas presidenciales"" del hospital, precisó, e indicó que estaba recibiendo el antiviral remdesivir.Controvertido tratamientoConley dijo el viernes que Trump recibió una dosis del cóctel de anticuerpos Regeneron, un tratamiento intravenoso que se encuentra en etapa de ensayos clínicos y no obtuvo aún luz verde de los reguladores.Expertos destacaron el peligro de administrar al hombre más poderoso del mundo un medicamento prometedor, pero sin pruebas suficientes sobre posibles efectos secundarios.Con pacientes de edad avanzada ""generalmente soy muy cauta con cualquier cosa que sea experimental"", dijo a la agencia AFP Carla Perissinotto, una geriatra de la Universidad de California en San Francisco.El presidente no bebe ni fuma, pero con 74 años y más de 100 kilos es considerado población de riesgo ante el coronavirus, que deja más de 207.000 muertos en Estados Unidos, el país más afectado en términos absolutos por la pandemia.","['Donald Trump', 'Coronavirus']"
197,Mundo,"Canciller alemana pide a los ciudadanos de su país ""coraje"" frente a la pandemia de coronavirus","La canciller alemana, Angela Merkel, pidió a los ciudadanos de su país que demuestren el mismo ""valor"" ante la pandemia de coronavirus que cuando cayó el régimen de Alemania del este, en el marco del 30º aniversario de la reunificación nacional.""Revolución pacífica""""Sabemos que hoy debemos tener el coraje de emprender nuevos caminos debido a la pandemia"" de covid-19, afirmó la dirigente conservadora en Postdam, al suroeste de Berlín, donde tienen lugar las ceremonias.""Se necesitó mucho coraje (...) para las personas en la antigua Alemania del este que salieron a la calle, que iniciaron la revolución pacífica"" en el otoño boreal de 1989, añadió en una breve intervención.Antes, la canciller y el presidente del Bundestag (Cámara de Diputados), Wolfgang Schäuble, participaron en un servicio ecuménico en la Iglesia de San Pedro y Pablo de Potsdam.Solo 130 personas fueron autorizadas a entrar en el recinto religioso para respetar las medidas de distanciamiento social impuestas por la pandemia.Menos de un año después de la caída del Muro de Berlín, el 9 de noviembre de 1989, Alemania recuperó su unidad nacional.Desde entonces, la fiesta nacional alemana se celebra el 3 de octubre.",['Coronavirus']
198,Mundo,Hombre se tragó por accidente un cepillo de dientes y debió ser operado de urgencia,"Un hombre se tragó por accidente un cepillo de dientes en la India y debió ser operado de urgencia tras presentar molestias en su cuerpo.¿Cómo ocurrió el hecho?El hecho ocurrió mientras el afectado se encontraba utilizando el artefacto, lo que produjo que contactara a un otorrinolaringólogo que lo examinó en una primera instancia, según informó el medio Caracol.Sin embargo, el médico no pudo ubicar dónde se encontraba el objeto, por lo que el hombre tuvo que acudir a un cirujano.Bomni Tayeng fue la persona quien posteriormente lo trató y afirmó que ""fue complicado rastrear el cepillo"".La cirugíaMinutos más tarde, el paciente fue derivado alHospital Memorial Kain Pertin, donde finalmente fue intervenido por personal médico.""El paciente debió estar limpiando la pared bucal alrededor de las caries dentales cuando se tragó por error el cepillo de dientes"", fue la explicación que dio Tayeng.Además, aclaró que la víctima no presentó dolor al ingerir el objeto y solo evidenció molestias en la zona del abdomen.",[]
199,Mundo,Trump recibe mensajes de apoyo de todo el mundo tras contraer coronavirus,"El Presidente de Estados Unidos, Donald Trump, recibió varios mensajes de apoyo en las últimas horas tras contraer coronavirus junto a su esposa, Melania Trump.De Corea del Norte hasta Brasil, pasando por los principales países europeos, los dirigentes mundiales, adeptos o detractores de las políticas del mandatario, le han deseado que se restablezca totalmente y cuanto antes.El mensaje de Joe BidenTambién su principal adversario en este momento, el candidato demócrata a la Casa Blanca, Joe Biden, le deseó una ""pronta recuperación"" y dijo que él y su esposa rezan para que sane, pero también le pidió no hacerse el ""duro"" con la pandemia y ""usar mascarilla"".¿Qué dijo Obama?Barack Obama, predecesor de Trump en la Casa Blanca, transmitió sus ""mejores deseos"" al jefe de Estado y a todos los enfermos de Covid-19 en ese país.""Estamos en medio de una batalla política en este momento (...) pero recordemos que todos somos americanos y seres humanos y queremos que todo el mundo sane, independientemente de su partido político"", dijo, refiriéndose a las elecciones presidenciales del 3 de noviembre.FOTO: AFPMensajes de otros políticosVladimir Putin no se quedó atrás y también se refirió a la situación, sosteniendo que ""estoy convencido de que su vitalidad natural, su fortaleza de espíritu y su optimismo le ayudarán a vencer a este peligroso virus"".Por otra parte, el líder norcoreano, Kim Jong Un, dijo que espera sinceramente que Trump y Melania ""se recuperen lo antes posible. Espero que lo superen. Les envió un cordial saludo"".El Presidente de Brasil, Jair Bolsonaro, expresó que ""con fe en Dios, pronto estarán recuperados y su conducción del país y su campaña de reelección no serán perjudicados"".También el propiodirector general de la Organización Mundial de la Salud (OMS), TedrosAdhanom Ghebreyesus, deseó ""una pronta y completa recuperación"" al mandatario y su esposa.Otros presidentes que también enviaron mensajes de apoyo a Trump fueron los de México (Andrés Manuel López Obrador), Colombia (Iván Duque), Guatemala (AlejandroGiammattei) y El Salvador (Nayib Bukele).","['Donald Trump', 'Coronavirus']"
200,Mundo,Video muestra a mujer bailando y celebrando tras encontrar trabajo,"Con baile, alegría y mucho carisma, Kayallah Jones celebró que fue aceptada en un empleo, tras una entrevista de trabajo que tuvo el pasado 29 de septiembre en Atlanta, Estados Unidos.Luego de ser aceptada, la mujer salió del recinto, dio unos pasos, luego se detuvo y, al ver que no había nadie a su alrededor, celebró efusivamente bailando en pleno estacionamiento.Lo que Kayallah no sabía era que Dakara Spence, quien será su nueva jefa y quien le hizo la entrevista, estaba viendo todo a través de la cámara de seguridad de la empresa. ""Acabo de contratar a esta joven y esta fue su respuesta"", indicó Spence en Instagram, donde logró más de 800 mil reproducciones.         View this post on Instagram           ¡TREMENDA REACCIÓN! 💃  #KayallahJones se hizo #viral con su #celebración 👏👏 Tan contenta estaba de conseguir un contrato en tiempos de pandemia que no se resistió a bailar en los estacionamientos de su nuevo empleo en #Atlanta, EE.UU. Las cámaras captaron el notable momento 🙌 A post shared by  Meganoticias (@meganoticiascl) on Oct 2, 2020 at 1:01pm PDTLa respuesta de Kayallah""Cuando salí, no sabía que las cámaras me habían captado"", dijo la nueva trabajadora al medio norteamericano CBS, asegurando además que durante la pandemia perdió varios trabajos.""Dakara no lo sabía, pero estaba pasando por muchas cosas y en ese momento me dio esta oportunidad. Estaba eufórica, emocionada y tan abrumada hasta el punto en que nadie entendía lo feliz y realizada que me sentía en ese momento"", explicó.Una de las razones por las que la mujer fue contratada fue porque “tenía una gran energía. Lo sentí tan pronto como entró, parecía realmente positiva"", culminó la jefa.",['Estados Unidos']
