,categoria,titulo,contenido,tags
137,Deportes,Revelan video de Pablo Escobar donde exhibe su talento jugando al fútbol,"Amante de excéntricos lujos como pinturas, animales salvajes y, sin duda, apasionado por el fútbol. Es el caso del colombiano Pablo Emilio Escobar Gaviria, el célebre y el fallecido narcotraficante, que en los años 80 llegó a controlar el 70% del tráfico de cocaína en todo el mundo.Su pasión por el balompié la volcó no solo para los intereses de su negocio, sino que también por ser hincha de Atlético Nacional de su país.Y ese gusto por el fútbol, también lo reflejó practicándolo y con gran talento. Así lo reveló un inédito video, donde exhibe sus dotes con el balón.El registroAsí se pudo ver en un breve registro audiovisual exhibidio por el sitio enunabaldosa, donde se ve disputando un partido y mostrando un gan dominio de la pelota, incluso eludiendo a un rival.Pablo Escobar estuvo ligado al mundo del balompié con amaño de partidos, se le acusó de asesinar a un árbitro, además, de secuestro y amenazas a jugadores. También invirtió mucho dinero en sus equipos.Según se indicó, el fútbol era una forma de trasladar la lucha de los diferentes cárteles al terreno de juego, y de limpiar dinero que provenía del tráfico de drogas.         View this post on Instagram           Así jugaba Pablo Escobar. #Colombia #LaCatedral #PabloEscobar #EnUnaBaldosa A post shared by  En Una Baldosa (@enunabaldosa) on Sep 1, 2020 at 5:56pm PDTLa polémica Copa Libertadores de 1989Uno de los hitos deportivos que se le apunta a Pablo Escobar fue la Copa Libertadores alcanzada en 1989 por el equipo de sus amores, Atlético Nacional.Ya que se le acusa al ""patrón"" la manipulación del torneo para que su equipo fuera campeón.Futbolistas profesionales llegaron a actuar en su mítica hacienda Nápoles.Fue el propio y legendario portero colombianoRené Higuita, quien reseñó en su momento que ""fui amigo de Pablo Escobar y conocí su lado humano”.",['Curiosidades del Deporte']
138,Deportes,Novak Djokovic es descalificado del US Open por lanzar un pelotazo contra una jueza de línea,"El número uno mundial, Novak Djokovic, fue descalificado este domingo del Abierto de Estados Unidos por golpear con la pelota a una jueza de línea, durante el partido de octavos de final contra el español Pablo Carreño.Después de perder su servicio, que daba ventaja 6-5 al español en el primer set, Djokovic sacó una pelota del bolsillo y la lanzó hacia la pared.Pelotazo a jueza de líneaLa pelota, sin embargo, le dio en el cuello a una jueza de línea, que cayó al suelo dando un grito de dolor.Al ver que la había golpeado, Djokovic acudió rápidamente a ver su estado. La mujer tuvo que recibir atención médica.Djokovic descalificado por pegarle a una juez de línea 🚨 pic.twitter.com/XJdEbZvfXq— Sergio Dipp (@SergioADippW) September 6, 2020Descalificación del 1 del mundoDjokovic conversó con los oficiales del juego durante varios minutos, en los que les pidió que le dieran algún tipo de sanción diferente a la descalificación.Sin embargo, finalmente los oficiales aplicaron el reglamento y dejaron fuera de competencia al serbio, posibilitando que Carreño avanzara a los cuartos de final del Grand Slam de Nueva York.Se acaba invictoDjokovic era el favorito a triunfar en el certamen estadounidense ante las ausencias de Rafael Nadal y Roger Federer, número 2 y 4 del mundo, respectivamente.Con esta descalificación, además, el serbio perdió el invicto de 26 triunfos consecutivos que ostentaba durante la actual temporada, la cual se vio suspendida durante varios meses por la pandemia de coronavirus.","['Novak Djokovic', 'US Open']"
139,Deportes,Así quedó la tabla de posiciones tras el empate entre la U y Colo Colo,"Universidad de Chile y Colo Colo animaron esta tarde una nueva versión del Superclásico del fútbol chileno, el que terminó igualado a 1.En el juego, que se disputó en el Estadio Nacional, anotaron Esteban Paredes y Gonzalo Espinoza.El punto sumado por cada conjunto no ayudó mucho en las pretenciones de albos y azules.Y es que ahora los universitarios suman 16 unidades, pero están a seis del puntero, Universidad Católica (22). El Cacique, en tanto, acumuló 8 puntos y sigue en la parte baja de la tabla.Cabe recordar que el desafío se jugó sin público, debido a las medidas sanitarias que rigen en el país.Así está la tabla de posiciones:","['Colo Colo', 'Universidad de Chile fútbol']"
140,Deportes,No se sacaron diferencias: Universidad de Chile y Colo Colo empatan en un discreto Superclásico,"Universidad de Chile empató a 1 frente a Colo Colo,en un partido válido por la novena fecha del Torneo de Primera División.El encuentro tuvo lugar en el Estadio Nacional, recinto en el que ambas escuadras protagonizaron la versión número 187 del Superclásico del fútbol chileno.El partidoEl primer gol del cotejo llegó desde los pies de Esteban Paredes (12'), quien batió al arquero de los azules tras un centro de Pablo Mouche.Tras la apertura del marcador, se generaron varias llegadas por parte de ambos conjuntos. Sin embargo, los albos se fueron en ventaja al descanso.En la segunda fracción, Gonzalo Espinoza (47'), quien había ingresado desde el banco, anotó la paridad para los dirigidos por Hernán Caputto con un remate que descolocó al golero Brayan Cortés.Nicolás Blandi pudo poner en ventaja a los albos, pero no logró conectar de buena forma un centro de Matías Fernández.Los locales respondieron minutos más tarde de la mano de Joaquín Larrivey, quien no supo definir bien un disparo en el área popular, que despejó finalmente el meta del Cacique.Con este resultado, Universidad de Chile se encuentra en el cuarto lugar de la Tabla de Posicionescon 16 puntos, mientras que Colo Colo se ubica en la decimocuarta posición con 8 unidades.","['Colo Colo', 'Universidad de Chile fútbol']"
141,Deportes,"Universidad de Chile vs. Colo Colo: Horario, formación y dónde ver el Superclásico","Este domigo 6 de septiembre se vivirá la versión 187 del Superclásico del fútbol chileno, ya que por la fecha 9 del Torneo Nacional, Universidad de Chile se verá las caras ante Colo Colo.Será un duelo especial, ya que debido a la pandemia de coronavirus, el desafío se jugará bajo estrictas medidas sanitarias y sin la presencia de público en las gradas.Para el cotejo, los albos buscarán extender su paternidad ante los azules con ""hambre de revancha"", ya que no logran imponerse a su archirrival desde el año 2013.Fue el 5 de mayo de ese año, donde con un agónico gol de Charles Aránguiz el elenco colegial venció por 3-2 en Ñuñoa.🏆⚽️ En @MegaDeportescl queremos conocer tu palpito con miras a la versión 187 del Superclásico.🔴 ¿Cuál será el resultado del partido que se juega este domingo en el Estadio Nacional?✔️ El duelo está pactado para las 14 horas.— MegaDeportes (@MegaDeportescl) September 4, 2020¿Horario y dónde ver el compromiso?El partido está pactado para este domingo 6 de septiembre a las 14:00 horas en el Estadio Nacional.El encuentro contará con al cobertura de Mega Deportes y la transmisión en vivo deCDF (Canal del Fútbol) en sus señales Premium y HD. Además, a través de Estadio CDFy CDF GO se podrá seguir el encuentro en dispositivos móviles.Formaciones para el SuperclásicoUniversidad de Chile: Fernando de Paul en portería; Matías Rodríguez, Osvaldo González, Diego Carrasco y Jean Beausejour; Camilo Moya, Fernando Cornejo, Pablo Aránguiz y Walter Montillo; Nicolás Guerra y Joaquín Larrivey en punta.Colo Colo: Brayan Cortés en el arco: Óscar Opazo, Julio Barroso, Matías Zaldivia y Gabriel Suazo en defensa; Carlos Carmona, César Fuentes; Leonardo Valencia en medioterreno; Marcos Bolados, Pablo Mouche y Esteban Paredes en ataque.Lo que se dijo en la antesala del Superclásico         View this post on Instagram           ⚽️📌 ""Me siento muy bien y creo que el equipo estará preparado para hacer un gran partido"", agregó el ""10"" de @udechileoficial de cara al Superclásico ante @colocolooficial. ➡️ El último triunfo azul sobre los albos data del 5 de mayo del 2013, donde con un agónico gol de Charles Aránguiz el elenco colegial venció por 3-2 en Ñuñoa. A post shared by  Mega Deportes CL (@megadeportescl) on Sep 1, 2020 at 7:30pm PDT         View this post on Instagram           ⚽️➡️ El capitán y delantero de @colocolooficial, @e.paredes7, aseguró que está en buenas condiciones físicas de cara al partido pactado para este domingo ante la @udechileoficial  en el Estadio Nacional. 📌 El goleador histórico del fútbol chileno también señaló que nunca imaginó que a los 40 años iba a disputar un clásico, agregando que ""será raro jugar sin público"". A post shared by  Mega Deportes CL (@megadeportescl) on Sep 1, 2020 at 1:04pm PDT","['Colo Colo', 'Universidad de Chile fútbol']"
142,Mundo,"Artista ""reconstruye"" los rostros de los principales emperadores romanos","Hasta hace poco las esculturas y pinturas en las referencias más cercanas que se tenían con respecto al aspecto físico de quienes hace millones de años atrás se desempeñaron como emperadores romanos.Pero, la ciencia,la tecnología y hasta las artes,siempre en su intento de ir más allá y hurgar en cómo habría sido la vida en otras civilizaciones y conocer cuáles fueron las figuras más emblemáticas, ha creado herramientas capaces de recrearnos hasta el más mínimo detalle de aquella sociedad que nos precedió.El artista digital canadiense Daniel Voshart indagó en este tipo de técnicas y logró recrear los rostros de algunos de los emperadores más famosos en influyentes de Roma.Innovadora herramientaPara lograr este acercamiento fotorrealista a Calígula, Nerón y Adriano, figuras emblemáticas del Imperio Romano, utilizó una herramienta de red neuronal denominada Art Breeder, Photoshop y referencias históricas, sostuvo el artista en su espacio en medium.com.Su proyecto se centró en la transformación o restauración de 800 imágenes de bustos para dar con los rostros de 54 emperadores del imperio, entre los años 27 a.C al 285 d.C.         View this post on Instagram           Philip the Arab: neural-network assisted reconstruction based mostly on a bust found in the Vatican Museum. #neuralnetwork #artbreeder #GAN #stylegan2 #romanempire #philipthearab A post shared by  Daniel Voshart (@dvoshart) on Aug 31, 2020 at 4:51am PDT""Mi objetivo no era romantizar a los emperadores o hacerlos parecer heroicos. Al elegir busto/ esculturas, mi enfoque fue favorecer el busto que se hizo cuando el emperador estaba vivo. De lo contrario, preferí el busto hecho con la mayor artesanía y donde el emperador era estereotípicamente más feo; mi teoría favorita es que los artistas probablemente intentaban halagar a sus sujetos"", explicó Voshart con respecto a su reconstrucción.El artista apuntó que durante el proceso encontró que ""algunos emperadores (últimas dinastías, reinados cortos) no tuvieron bustos sobrevivientes. Para esto, investigué múltiples representaciones de monedas, árboles genealógicos y lugares de nacimiento. A veces creé mis propios compuestos"".Finalmente, el artista manifestó que para lograr estos resultados utilizó ""lo que algunos llaman inteligencia artificial, pero que se describe con mayor precisión como aprendizaje automático"".         View this post on Instagram           Nero: neural-network assisted restoration based on a bust from Musei Capitolini Rome but also Glyptothek Munich and Uffizi Gallery, Florence. Also influenced by a Peter Paul Rubens painting. See my website for full write up. #neuralnetwork #artbreeder #photoshop #GAN #stylegan2 #romanempire #nero A post shared by  Daniel Voshart (@dvoshart) on Aug 31, 2020 at 4:50am PDT         View this post on Instagram           Some individual emperors now available as 8x10 prints. Each portrait was remastered to 600dpi.  • AVGVSTVS  • TIBERIVS  • VESPASIANVS  • TRAIANVS  • MARCVS AVRELIVS  • SEPTIMIVS SEVERVS  • CARACALLA  • HADRIANVS A post shared by  Daniel Voshart (@dvoshart) on Sep 2, 2020 at 4:32am PDT",[]
143,Mundo,Trump con coronavirus: Líderes del mundo envían mensajes para su recuperación,"Distintos líderes del mundo han enviado mensajes de pronta recuperación al a Donald Trump luego que el presidente de Estados Unidos confirmara que él y su esposa Melania dieron positivo al tes de coronavirus.Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We will get through this TOGETHER!— Donald J. Trump (@realDonaldTrump) October 2, 2020Los mensajesAngela Merkel, canciller de Alemania:""Espero que se recuperen bien de su infección y se restablezcan rápidamente"", dijo la dirigente alemana, según un mensaje enviado por su portavoz Steffen Seibert en Twitter.Boris Johnson, primer ministro británico:""Mis mejores deseos al presidente Trump y a la Primera dama. Deseo a ambos una pronta recuperación del coronavirus"".Vladimir Putin, presidente de Rusia""Por supuesto, deseamos al presidente Trump una pronta y fácil recuperación"", dijo el portavoz del Kremlin, Dmitri Peskov, a la prensa.""Estoy convencido de que su vitalidad natural, su fortaleza de espíritu y su optimismo le ayudarán a vencer a este peligroso virus"", dijo el presidente ruso.Charles Michel, presidente del Consejo Europeo:""Deseo a Donald Trump y a Melania una pronta recuperación. El covid-19 es una batalla que todos debemos continuar enfrentando. Todos los días. En cualquier lugar en que vivamos"".Tedros Adhanom Ghebreyesus, director de la OMS:""Mis mejores deseos al presidente Donald Trump y su esposa para una pronta y completa recuperación"".En India, el primer ministro Narendra Modi envió su apoyo a su ""amigo"" Trump, con quien mantiene buenas relaciones pese a la tensión comercial.",['Donald Trump']
144,Mundo,"Director de la OMS desea a Trump que se recupere ""rápida y completamente"" del coronavirus","El director general de la Organización Mundial de la Salud (OMS) Tedros Adhanom Ghebreyesus deseó este viernes ""una pronta y completa recuperación"" al presidente estadounidense Donald Trump y a su esposa Melania, que dieron positivo de coronavirus.¿Qué dijo?""Mis mejores deseos al presidente @realDonaldTrump y @FLOTUS (cuenta de la Primera dama de Estados Unidos) para una pronta y completa recuperación"", tuiteó el líder de la OMS, cuya organización fue acusada por el mandatario estadounidense de incompetencia en la gestión de la pandemia.My best wishes to President @realDonaldTrump and @FLOTUS for a full and speedy recovery. https://t.co/6OUZT20huK— Tedros Adhanom Ghebreyesus (@DrTedros) October 2, 2020Polémica por el coronavirusEn abril, Trump le reprochó a la OMS ser demasiado condescendiente con China, país de origen del virus, y haber tardado en alertar al mundo sobre los peligros que representaba la enfermedad.""No politicen el virus. No hay necesidad de usarlo para ganar puntos políticamente"", dijo Tedros en aquel momento.El gobierno de Trump inició entonces el proceso para retirarse de la OMS, en la que Estados Unidos es el principal donante.El país es el más enlutado del mundo por esta pandemia y ya registra más de 200.000 muertos, es decir un quinto de los decesos totales por coronavirus en el mundo.",['Donald Trump']
145,Mundo,Test de coronavirus causó fuga de líquido cerebral en paciente con afección poco común en EEUU,"Una prueba nasal para detectar coronavirus perforó el revestimiento del cerebro de una mujer estadounidense provocando que se filtrara líquido por la nariz y la pusiera en riesgo de una infección potencialmente mortal, informaron médicos en una revista médica el jueves.""Condición poco común""La paciente, de unos 40 años, tenía una condición poco común no diagnosticada y la prueba que recibió pudo haberse realizado de manera incorrecta, una secuencia de eventos inusuales que significa que el riesgo de las pruebas nasales sigue siendo muy bajo.Sin embargo, el caso mostró que los profesionales de la salud deben tener cuidado en seguir al pie de la letra los protocolos de la prueba, dijo a la AFP Jarrett Walsh, autor principal del artículo que apareció en JAMA Otolaryngology-Head &amp; Neck Surgery.Las personas que se han sometido a una cirugía nasal o de la base del cráneo deberían considerar una prueba oral, en caso de estar disponible, agregó.Líquido transparente por la narizWalsh, que ejerce en el Hospital de la Universidad de Iowa, dijo que la mujer se había sometido a una prueba nasal antes de una cirugía de hernia y que notó que un líquido transparente salía de un lado de la nariz.Posteriormente desarrolló dolor de cabeza, vómitos, rigidez en el cuello y aversión a la luz. Entonces fue transferida para que Walsh la atendiera.La mujer, que sintió que la entrada del hisopo fue un poco alta, había sido tratada años antes por hipertensión intracraneal, lo que significa que la presión del líquido cefalorraquídeo que protege y nutre el cerebro era demasiado alta.EncefaloceleLos médicos en este momento usaron una derivación para drenar parte del líquido y la afección se resolvió. Pero hizo que desarrollara lo que se llama encefalocele, un defecto en la base del cráneo que lleva a que el revestimiento del cerebro sobresalga hacia la nariz, donde es susceptible de romperse.Esto pasó desapercibido hasta que sus nuevos médicos revisaron las viejas exploraciones y realizaron una cirugía para reparar el defecto. Desde entonces la paciente se ha recuperado por completo.Si el problema no se hubiera tratado, podría haber desarrollado una infección cerebral potencialmente fatal o podría haber entrado aire en el cráneo y ejercer una presión indebida sobre el cerebro.",[]
146,Mundo,Presidente Donald Trump y primera dama Melania dan positivo a coronavirus,"El presidente estadounidense Donald Trump anunció que junto a su esposa Melania dieron positivo a coronavirus, luego de haberse sometido a un examen tras el contagio de una asesora cercana.""Superaremos esto juntos""""Esta noche, la primera dama y yo dimos positivo por COVID-19. Comenzaremos nuestro proceso de cuarentena y recuperación de inmediato. ¡Superaremos esto JUNTOS!"", dijo el mandatario en Twitter.Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We will get through this TOGETHER!— Donald J. Trump (@realDonaldTrump) October 2, 2020""Como muchos estadounidenses han hecho este año, el presidente y yo estamos haciendo cuarentena en casa luego de dar positivo a COVID-19. Nos sentimos bien y he pospuesto todos mis próximos compromisos"", dijo por su parte la primera dama.As too many Americans have done this year, @potus &amp; I are quarantining at home after testing positive for COVID-19. We are feeling good &amp; I have postponed all upcoming engagements. Please be sure you are staying safe &amp; we will all get through this together.— Melania Trump (@FLOTUS) October 2, 2020El presidente estadounidense y la primera dama se contagiaron luego de que una de sus asesoras más cercanas,Hope Hicks, diera positivo al coronavirus.Hicks estaba a bordo del Air Force One con el presidente cuando viajó a Cleveland, Ohio, el martes para participar en eldebate contra Joe Biden.También viajó el miércoles con Trump rumbo a Minnesota para un mitin de campaña.Donald Trump junto a la asesora Hope Hicks, AFP.Cuarentena en la Casa BlancaAmbos ""están bien en este momento y planean mantenerse en su hogar en la Casa Blanca durante su convalecencia"", dijo el doctor Sean Conley en un comunicado. ""Espero que el presidente continúe cumpliendo sus funciones sin interrupción mientras se recupera"", agregó.Además, se anuló el viaje de campaña que Donald Trump tenía previsto para el viernes a Florida.Trump era esperado para un mitin en el aeropuerto Sanford, pero su nueva agenda de eventos solo incluye una llamada telefónica a mediodía de ""apoyo a los ancianos vulnerables por la covid-19"".Debate en dudaEl positivo de Trump genera preocupación por la cantidad de personas cercanas al mandatario que podrían estar contagiadas y además por los mítines de campaña que ha mantenido el mandatario durante la semana, concentraciones políticas en las cuales el presidente comparte con una gran cantidad de personas.Además debido a la cuarentena del presidente, el próximo debate ante Joe Biden, fijado para el 15 de octubre, podría ser cancelado.Estados Unidos es el país más afectado por el Covid-19, con más de 206.000 fallecidos y 7,2 millones de contagios.Todo sobre el coronavirus","['Donald Trump', 'Coronavirus']"
147,Mundo,Donald Trump inicia cuarentena tras caso positivo de coronavirus en asesora cercana,"El presidente estadounidense, Donald Trump, anunció el jueves que entraba en cuarentena a la espera de los resultados de una prueba de coronavirus luego de que una cercana colaboradora diera positivo en un test de la enfermedad.Asesora contagiadaEl mandatario confirmó en una entrevista con Fox News que Hope Hicks, una consejera, dio positivo, añadiendo luego en Twitter que él y su esposa Melania se habían sometido a una prueba de covid-19 y esperaban los resultados.""Ella dio positivo"", dijo Trump sobre Hicks. ""Usa muchas mascarillas, pero dio positivo"".""Acabo de hacerme un test y veremos qué pasa"", señaló. ""Sabes que paso mucho tiempo con Hope, al igual que la Primera Dama"", dijo el mandatario.Hope Hicks estaba a bordo del Air Force One con el presidente cuando viajó a Cleveland, Ohio, el martes para participar en el debate contra Joe Biden.También viajó el miércoles con Trump rumbo a Minnesota para un mitin de campaña.Presidente y primera dama en cuarentenaPosterior a la entrevista, el mandatario utilizó su cuenta de Twitter para anunciar que iniciará un periodo de cuarentena junto con su esposa Melania.""Hope Hicks, que ha estado trabajando tan duro sin siquiera tomarse un pequeño descanso, acaba de dar positivo en Covid 19. ¡Terrible!"", dijo el presidente estadounidense.""La primera dama y yo estamos esperando los resultados de nuestras pruebas. Mientras tanto, ¡comenzaremos nuestro proceso de cuarentena!"", informó además Trump.Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19. Terrible! The First Lady and I are waiting for our test results. In the meantime, we will begin our quarantine process!— Donald J. Trump (@realDonaldTrump) October 2, 2020No está claro cuántos días Trump mantendrá la cuarentena o si éste cancelará sus actos de campaña de cara a las elecciones del próximo 3 de noviembre.","['Donald Trump', 'Coronavirus']"
148,Mundo,Enfermeros de Argentina marchan por aumento salarial en plena pandemia de coronavirus,"Más de medio millar de enfermeros e instrumentistas quirúrgicos marcharon este jueves por el centro de Buenos Aires, en reclamo de aumentos salariales, reconocimiento profesional y mejoras en las condiciones laborales en plena pandemia de coronavirus.Los manifestantes, protegidos con barbijos y máscaras, repudiaron además la represión policial que un grupo de sus colegas sufrió hace diez días cuando intentaba entregar un petitorio con los puntos del reclamo ante la Legislatura capitalina. Ahí tres enfermeras fueron golpeadas y lastimadas.¿Qué dijeron?""La pandemia solo vino a empeorar las cosas, nosotros ya veníamos trabajando mal, con precarización laboral hace muchísimo tiempo, la pandemia sacó a relucir la mugre del sistema de salud pública de la ciudad"", dijo a la AFP Vanesa Fernández, una enfermera de 36 años.Según la mujer, el material que les entrega la alcaldía para protegerse del coronavirus es insuficiente y de mala calidad.""Este barbijo (mascarilla) se supone que tendría que durar 14 días, pero dura 30 horas. No me quieren dar el material, lo estoy comprando con mi sueldo que es de 35.000 pesos (430 dólares al cambio oficial), por debajo de la línea de pobreza"", aseguró.Los licenciados en enfermería, en bioimágenes y en instrumental quirúrgico reclaman ser incluidos en la ley de carrera profesional del gobierno de la ciudad de Buenos Aires, de las que fueron excluidos hace dos años y quedaron enmarcados como personal administrativo.""Los enfermeros somos profesionales"", se leía en un cartel. Ser reconocidos como profesionales les permitiría ganar un básico de 54.000 pesos (675 dólares).""Queremos material de calidad para poder trabajar en esta pandemia. Queremos tener al menos un día de descanso, ya que desde que empezó la pandemia, enfermería no para. Los compañeros han muerto, hemos tenido que despedirlos en nuestros propios hospitales porque no se les da la licencia por riesgo ni los materiales que corresponden"", agregó Fernández.Jorge Iglesias, licenciado en enfermería de 52 años, que trabaja hace 26 en el hospital Durand y el sanatorio Julio Méndez, aseguró que la situación se agravó en la pandemia.""No solamente trabajamos mucho por la pandemia, si no que la mayoría tenemos dos o tres trabajos. Arriesgamos la vida y ganamos muy poco"", afirmó Iglesias a la AFP.Argentina, con 44 millones de habitantes y en confinamiento desde el 20 de marzo, aunque con medidas morigeradas en Buenos Aires y otras regiones, registra unos 751.000 casos de covid-19, con unos 20.000 fallecidos y cerca de 600.000 recuperados.","['Argentina', 'Coronavirus']"
149,Mundo,Hombre vivió por más de un mes en armario de menor con la que mantenía relaciones sexuales,"En Louisiana, Estados Unidos, un hombre de 36 años enfrenta múltiples cargos luego que los padres de una menor de edad denunciaran que lo encontraron viviendo en el armario de su hija.Según los investigadores del condado de Hernando, el sujeto, identificado comoJohnathan Lee Rossmoine, vivió allí durante más de un mes, después de viajar desde Louisiana para tener relaciones sexuales con la adolescente de 15 años.¿Cómo conoció a la menor?""A él y a la joven se les ocurrió la idea de que él podría quedarse en su habitación si se escondía en el armario cada vez que entraban los padres"", contó el detective de la oficina del alguacil del condado de Hernando, Tom Cameron.Rossmoine y la joven se conocieron en línea hace dos años a través de una plataforma social de realidad virtual conocida como VRChat. La página permite a los usuarios interactuar con otros utilizando avatares 3D.Los investigadores dicen que en varias ocasiones Rossmoine condujo desde Louisiana hasta Spring Hill para tener relaciones sexuales con la víctima.""Mantuvieron la puerta del dormitorio cerrada con llave y cada vez que alguien llegaba a ella les daba la oportunidad de correr y esconderse en el armario y abrir la puerta hacia donde tal vez ella se estaba cambiando o algo así"", dijo Cameron.¿Qué dijo la menor?De acuerdo a la policía, la víctima se refirió a Rossmoine como su novio y señaló que en un principio le dijo que tenía 18 años antes de admitir que era menor de edad.Además, sostuvo que el sujeto había estado viviendo en su dormitorio desde el 19 de agosto.DetenciónRossmoine fue arrestado el pasado domingo cuando los padres de la adolescente lo descubrieron después de escuchar ruidos provenientes del dormitorio.Johnathan Rossmoine enfrenta múltiples cargos de comportamiento lascivo. Él permanece en la cárcel del condado de Hernando, con una fianza de $25.000 dólares.",['Estados Unidos']
150,Mundo,Bolsonaro promulga Ley contra maltrato animal y hace que su perro firme la nueva legislación,"El presidente de Brasil, Jair Bolsonaro, promulgó una Ley contra el maltrato animal e hizo que su perro ""firmara"" la nueva legislación, la cual aumenta los castigos a las personas que atenten contra la integridad de los canes y gatos.La nueva normativa se decretó el pasado martes 29 de septiembre, en una ceremonia en la que participaron parlamentarios, el ministro de Medio Ambiente y varios cuadrúpedos.Lo que más llamó la atención durante el acto fue el momento en el que Bolsonaro tomó a su perro y lo hizo ""firmar""la Ley, la cual ya tiene vigencia y en la que se establece fuertes castigo para los maltratadores.La ley, aprobada hace dos semanas por el Congreso, contempla desde multas hasta una pena de reclusión de cinco años para las personas que arremetan contra los animales.Foto AFP¿Qué dijo Jair Bolsonaro?""La pena será (...) compatible con la agresión que ese ser que se dice racional haya cometido contra un animal"", afirmó Bolsonaro, quien apuntó que se enteró de la aprobación de la Ley por la primera dama.La primera dama, Michelle Bolsonaro, que defendió el proyecto de ley en sus redes sociales, celebró su promulgación en Instagram.Varios perros fueron llevados a la ceremonia, incluyendo uno de la familia Bolsonaro, así como un pitbull cuyas patas traseras fueron cortadas con un machete en julio en una ciudad del sureste de Brasil.Bolsonaro inicialmente dio a entender que vetaría la Ley, pues consideraba que las penas de hasta cinco años de cárcel para quien maltrate a esos animales eran exageradas, consignaron medios locales.""Quien abandona a un recién nacido tiene una pena de seis meses a tres años. Entonces, cómo alguien que maltrata a un perro o un gato va a pasar hasta cinco años en la cárcel"", afirmó hace unos 20 días. Sin embargo, parece haber cambiado de parecer y celebró que, finalmente, sean castigados las personas que atentan contra la vida de los animales.","['Jair Bolsonaro', 'Brasil']"
151,Mundo,Estudio de Fundación Gates: Trump es el principal factor de desinformación sobre el coronavirus,"El presidente estadounidense, DonaldTrump,es probablemente el mayor factor de desinformación sobre el coronavirus, según un estudio de la Universidad de Cornell, financiado en parte por la Fundación de Bill y Melinda Gates.El estudioUn equipo de la Alianza de Cornell para la Ciencia analizó unos 38 millones de artículos publicados en inglés, entre el 1 de enero y el 26 de mayo de 2020, en Estados Unidos, Reino Unido, India, Irlanda, Australia y Nueva Zelanda, así como en algunos otros países de África y Asia.De ellos, se identificaron más de 522.400 artículos con información falsa sobre el coronavirus, un fenómeno llamado ""infodemia"" por la Organización Mundial de la Salud.Asimismo, se calculó el impacto de estos artículos en las redes sociales, con más de 36 millones de interacciones, tres cuartas partes en Facebook.Las categoríasEn total, se identificaron once categorías de información falsa, desde teorías de la conspiración -que el virus fue inventado para crear un nuevo orden mundial; que se trata de un arma biológica diseminada por un laboratorio chino; que es una enfermedad ligada al magnate Bill Gates; que el virus fue creado para regular a la población mundial, entre otras- hasta curas milagrosas.Éstas últimas fueron, por lejos, las más populares, con 295.351 artículos, y los comentarios deTrumpfueron responsables de un repunte significativo en esta categoría, en particular la posibilidad de una inyección de desinfectante para combatir la enfermedad, como dijo en una conferencia de prensa el 24 de abril.Asimismo, hubo picos similares cuando promovió el uso de hidroxicloroquina, un tratamiento cuya efectividad no ha sido probada.Críticas a Trump""Por tanto, llegamos a la conclusión de que el presidente de Estados Unidos fue sin duda el factor más importante de desinformación"" sobre el covid-19, indicaron los investigadores.""Si la gente recibe información engañosa a través de informes no científicos y no corroborados sobre la enfermedad, puede ocurrir que sean menos propensos a seguir las recomendaciones oficiales y a propagar aún más el virus"", dijo Sarah Evanega, quien encabezó el estudio.""Uno de los aspectos más interesantes en la recolección de datos fue descubrir la impresionante cantidad de información falsa directamente relacionada con las declaraciones de un pequeño número de individuos"", dijo por su parte Jordan Adams, coautor de la investigación y analista de datos de Cision Insight.","['Donald Trump', 'Coronavirus']"
